recency,frequency,monetary_value,r_score,f_score,m_score,rfm_class,total_score,customer_title,gender,past_3_years_bike_related_purchases,DOB,job_industry_category,wealth_segment,owns_car,tenure,age,age_class,address,postcode,state,country,property_valuation,customer_segment
45.0,5,3028.2,2,2,3,223,7,bronze,Male,80,1996-10-08,Manufacturing,High Net Worth,0,1.0,25.650106642484293,30,0421 Anthes Court,2870,NSW,Australia,2,Average
29.0,13,10422.04,2,1,1,211,4,bronze,Male,83,1975-04-13,Manufacturing,High Net Worth,1,22.0,47.139938740337094,50,18118 Maple Wood Crossing,2763,NSW,Australia,9,Very Loyal
56.0,7,3615.5800000000004,3,3,3,333,9,basic,Male,84,1973-02-02,Manufacturing,Mass Customer,0,15.0,49.3302643459279,50,973 Menomonie Hill,3337,VIC,Australia,4,Evasive
40.0,4,2068.3,2,4,2,242,8,bronze,Female,58,1961-08-06,Health,Mass Customer,0,6.0,60.823997961265654,60,282 Monterey Circle,4300,QLD,Australia,6,High Risk
22.0,8,3445.49,2,1,3,213,6,bronze,Female,70,1955-11-06,Health,Mass Customer,1,18.0,66.57360267594152,70,75106 Oriole Junction,2030,NSW,Australia,12,Recent
36.0,5,3159.58,2,2,3,223,7,bronze,Female,18,1971-09-20,Financial Services,Mass Customer,0,8.0,50.70195575642914,50,11 Hermina Junction,3219,VIC,Australia,3,Average
5.0,6,2799.2599999999998,1,3,3,133,7,silver,Female,43,1998-09-24,Health,Mass Customer,0,3.0,23.68976522548052,20,42 Oxford Circle,2220,NSW,Australia,11,Average
191.0,5,1911.08,4,2,2,422,8,basic,Female,30,1979-05-08,Property,Mass Customer,1,17.0,43.07140892795217,40,1520 Summerview Road,2020,NSW,Australia,10,High Risk
73.0,8,2428.3200000000006,3,1,2,312,6,basic,Female,63,1965-05-22,Health,Mass Customer,1,12.0,57.03199675658657,60,54 Hermina Road,2000,NSW,Australia,12,Recent
3.0,6,2679.58,1,3,2,132,6,silver,Male,47,1979-12-15,Health,Mass Customer,0,16.0,42.46633147940771,40,3732 Linden Avenue,4820,QLD,Australia,1,Recent
74.0,6,5824.480000000001,3,3,1,331,7,basic,Male,47,1979-01-10,Manufacturing,Mass Customer,1,8.0,43.394481954776815,40,6043 Badeau Place,4820,QLD,Australia,1,Average
6.0,8,4608.0,1,1,1,111,3,gold,Male,58,1976-10-28,Argiculture,Mass Customer,1,16.0,45.595759188395576,50,6933 Leroy Parkway,4209,QLD,Australia,4,Platinum
4.0,3,1141.41,1,4,4,144,9,silver,Female,48,1964-07-08,Manufacturing,Mass Customer,1,10.0,57.90265118480892,60,2 Homewood Center,2775,NSW,Australia,6,Evasive
38.0,5,1119.95,2,2,4,224,8,bronze,Male,76,1986-05-08,Health,Mass Customer,0,21.0,36.07058071108255,40,38 Jackson Lane,3610,VIC,Australia,3,High Risk
49.0,4,921.6200000000001,3,4,4,344,11,basic,Female,19,1980-08-05,Retail,Affluent Customer,1,6.0,41.8256612397724,40,411 Anthes Circle,2030,NSW,Australia,12,Inactive
100.0,7,2820.79,4,3,3,433,10,basic,Male,51,1985-08-12,Entertainment,Mass Customer,0,7.0,36.80707769596246,40,6956 Clyde Gallagher Park,2281,NSW,Australia,9,Losing
31.0,5,1367.0,2,2,4,224,8,bronze,Male,83,1977-06-23,Financial Services,High Net Worth,0,12.0,44.94413732073231,40,7 Clemons Drive,4370,QLD,Australia,2,High Risk
48.0,3,1511.5700000000002,3,4,4,344,11,basic,Female,61,1991-09-11,Financial Services,High Net Worth,0,3.0,30.726186233440984,30,7353 Thierer Road,4300,QLD,Australia,2,Inactive
107.0,5,2978.0399999999995,4,2,3,423,9,basic,Male,99,1985-11-08,Entertainment,High Net Worth,1,18.0,36.56614187934748,40,75 Logan Place,3071,VIC,Australia,10,Evasive
129.0,3,1136.0299999999997,4,4,4,444,12,basic,Female,93,1956-11-08,Health,High Net Worth,1,6.0,65.56605289736974,70,8530 Darwin Street,2880,NSW,Australia,1,Lost
221.0,5,2496.51,4,2,2,422,8,basic,Male,11,1981-01-22,Argiculture,Affluent Customer,0,9.0,41.36021704858435,40,9 Brown Pass,3196,VIC,Australia,9,High Risk
38.0,6,5796.16,2,3,1,231,6,bronze,Male,53,1975-05-29,Manufacturing,Affluent Customer,0,6.0,47.01399501801562,50,736 Ohio Court,2200,NSW,Australia,10,Recent
37.0,6,2788.6900000000005,2,3,2,232,7,bronze,Male,14,1994-12-28,Manufacturing,Affluent Customer,0,1.0,27.429746197026823,30,29863 Waxwing Court,3056,VIC,Australia,5,Average
182.0,2,1860.5600000000002,4,4,2,442,10,basic,Male,18,1978-03-27,Manufacturing,Mass Customer,1,11.0,44.18573707979649,40,88 Morningstar Pass,3161,VIC,Australia,10,Losing
0.0,5,2464.61,1,2,2,122,5,silver,Female,50,1990-02-19,Manufacturing,Mass Customer,0,3.0,32.284055320417444,30,45 Talisman Pass,4102,QLD,Australia,4,Becoming Loyal
4.0,5,2799.7000000000003,1,2,3,123,6,silver,Male,47,1959-03-23,Financial Services,Mass Customer,1,6.0,63.19776333632469,60,73 Burrows Court,3121,VIC,Australia,8,Recent
35.0,4,1441.0,2,4,4,244,10,bronze,Male,25,1999-02-01,Manufacturing,Affluent Customer,0,4.0,23.333837314572015,20,5 Sachs Terrace,4207,QLD,Australia,4,Losing
37.0,6,4447.209999999999,2,3,1,231,6,bronze,Male,30,1973-09-17,Manufacturing,Affluent Customer,1,11.0,48.70875945534151,50,2170 Schiller Alley,2160,NSW,Australia,9,Recent
57.0,8,4179.51,3,1,1,311,5,basic,Female,77,1963-03-23,Health,Affluent Customer,0,5.0,59.19768119911448,60,435 Kennedy Circle,2173,NSW,Australia,10,Becoming Loyal
44.0,6,4752.7,2,3,1,231,6,bronze,Female,68,1968-01-20,Property,Mass Customer,1,9.0,54.36801323878675,50,7330 Helena Pass,2176,NSW,Australia,9,Recent
86.0,3,558.49,3,4,4,344,11,basic,Male,60,1971-06-24,Financial Services,Affluent Customer,0,13.0,50.94289157304413,50,2 Lillian Alley,4154,QLD,Australia,9,Inactive
4.0,6,1800.72,1,3,2,132,6,silver,Male,25,2000-03-08,Manufacturing,High Net Worth,1,3.0,22.235936604769623,20,8 Village Street,4825,QLD,Australia,5,Recent
120.0,5,3473.79,4,2,3,423,9,basic,Male,77,1993-08-19,Manufacturing,Mass Customer,1,3.0,28.78774807249312,30,62551 Del Mar Avenue,2300,NSW,Australia,6,Evasive
44.0,4,2264.1,2,4,2,242,8,bronze,Male,98,1975-02-26,Manufacturing,Mass Customer,1,14.0,47.26588246265857,50,63493 Erie Place,2144,NSW,Australia,7,High Risk
82.0,6,4779.07,3,3,1,331,7,basic,Female,75,2000-12-05,Entertainment,Mass Customer,1,1.0,21.49122589886875,20,3 Weeping Birch Plaza,3677,VIC,Australia,2,Average
29.0,5,3153.4799999999996,2,2,3,223,7,bronze,Female,7,1967-07-17,Financial Services,Affluent Customer,0,16.0,54.8800018490936,50,2 Roxbury Place,2564,NSW,Australia,8,Average
41.0,9,4677.69,2,1,1,211,4,bronze,Female,56,1977-10-30,Retail,Mass Customer,0,17.0,44.59094731683079,40,805 Division Plaza,4165,QLD,Australia,4,Very Loyal
31.0,6,2684.47,2,3,2,232,7,bronze,Male,62,1954-09-25,Telecommunications,High Net Worth,0,15.0,67.68793082778585,70,42554 Randy Road,2047,NSW,Australia,12,Average
44.0,5,4048.46,2,2,3,223,7,bronze,Female,19,1991-01-25,Health,Mass Customer,0,5.0,31.353166938041355,30,25460 Buell Avenue,2060,NSW,Australia,10,Average
1.0,4,5034.57,1,4,1,141,6,silver,Female,77,1959-11-17,Manufacturing,Mass Customer,1,12.0,62.543403561654436,60,000 Boyd Center,2160,NSW,Australia,8,Recent
12.0,8,4285.9400000000005,1,1,1,111,3,gold,Male,37,1993-03-21,Financial Services,High Net Worth,1,6.0,29.201172030548385,30,2782 Stephen Trail,2216,NSW,Australia,10,Platinum
93.0,5,2173.3599999999997,4,2,2,422,8,basic,Female,74,1982-10-20,Manufacturing,Mass Customer,0,16.0,39.61890819213966,40,7 Charing Cross Hill,2121,NSW,Australia,9,High Risk
77.0,7,3395.35,3,3,3,333,9,basic,Male,12,1988-06-23,Manufacturing,Mass Customer,1,7.0,33.94322696665248,30,08 Arapahoe Alley,4213,QLD,Australia,9,Evasive
55.0,4,3399.0199999999995,3,4,3,343,10,basic,Female,17,1962-02-17,Financial Services,Affluent Customer,0,14.0,60.290106094902896,60,158 Utah Court,3082,VIC,Australia,8,Losing
20.0,6,5599.08,2,3,1,231,6,bronze,Female,51,1999-04-30,Health,Mass Customer,1,2.0,23.092901497957026,20,00 Magdeline Way,3146,VIC,Australia,11,Recent
63.0,5,2793.81,3,2,2,322,7,basic,Male,41,1955-01-09,Manufacturing,High Net Worth,1,14.0,67.39771268504506,70,2 Roxbury Pass,3977,VIC,Australia,5,Average
29.0,5,4177.32,2,2,1,221,5,bronze,Male,47,1982-04-05,Financial Services,Affluent Customer,1,10.0,40.16101377952339,40,48 Rockefeller Court,3786,VIC,Australia,8,Becoming Loyal
54.0,3,1175.54,3,4,4,344,11,basic,Female,23,1975-02-10,Argiculture,Mass Customer,0,9.0,47.30968897477038,50,31 Dovetail Trail,2088,NSW,Australia,9,Inactive
7.0,4,2522.69,1,4,2,142,7,silver,Male,24,1999-07-28,IT,High Net Worth,1,2.0,22.84922777433505,20,367 Talmadge Way,2705,NSW,Australia,1,Average
82.0,8,5318.6900000000005,3,1,1,311,5,basic,Female,19,1976-07-05,Manufacturing,Affluent Customer,1,15.0,45.910618494199255,50,513 Hauk Street,2261,NSW,Australia,9,Becoming Loyal
103.0,7,3318.4900000000002,4,3,3,433,10,basic,Male,81,1986-10-25,Retail,Mass Customer,0,7.0,35.60513651989451,40,72728 Ruskin Way,2291,NSW,Australia,6,Losing
19.0,5,2201.58,2,2,2,222,6,bronze,Male,93,1991-06-23,Manufacturing,Mass Customer,0,7.0,30.945218794000066,30,312 Swallow Place,3021,VIC,Australia,7,Recent
74.0,1,114.93,3,4,4,344,11,basic,Male,41,1976-12-12,Financial Services,Mass Customer,0,10.0,45.47255337308109,50,28 Superior Center,2131,NSW,Australia,11,Inactive
2.0,5,2095.77,1,2,2,122,5,silver,Female,23,1954-02-21,Retail,Mass Customer,1,7.0,68.27931874129536,70,0 Weeping Birch Plaza,2093,NSW,Australia,12,Becoming Loyal
19.0,5,4073.2000000000003,2,2,3,223,7,bronze,Male,39,1974-06-26,Health,Mass Customer,0,22.0,47.936669679370745,50,06 Northwestern Center,2019,NSW,Australia,10,Average
9.0,7,2586.85,1,3,2,132,6,silver,Male,76,1993-04-19,Financial Services,Mass Customer,0,3.0,29.121772727345718,30,01716 2nd Terrace,3174,VIC,Australia,8,Recent
71.0,2,119.73,3,4,4,344,11,basic,Male,18,1960-06-28,Manufacturing,Mass Customer,1,9.0,61.93011239208901,60,0162 Grim Circle,2191,NSW,Australia,10,Inactive
89.0,2,808.8499999999999,4,4,4,444,12,basic,Female,70,1985-08-19,IT,Mass Customer,0,11.0,36.787912346913544,40,7 Eggendart Hill,4055,QLD,Australia,8,Lost
37.0,4,3084.76,2,4,3,243,9,bronze,Male,95,1996-05-10,Financial Services,Mass Customer,0,2.0,26.063530600539558,30,2 Monterey Terrace,2120,NSW,Australia,9,Evasive
26.0,4,1402.8999999999999,2,4,4,244,10,bronze,Female,46,1987-06-25,Financial Services,Mass Customer,1,18.0,34.9398251171963,30,851 Meadow Valley Place,3205,VIC,Australia,10,Losing
66.0,6,3847.02,3,3,3,333,9,basic,Female,92,1993-07-28,Telecommunications,Mass Customer,1,4.0,28.847982026646868,30,6851 Orin Parkway,2142,NSW,Australia,10,Evasive
12.0,9,6036.1900000000005,1,1,1,111,3,gold,Female,73,1985-05-04,Retail,Mass Customer,0,10.0,37.080868396661316,40,73 Glacier Hill Drive,2880,NSW,Australia,1,Platinum
133.0,4,3253.38,4,4,3,443,11,basic,Female,27,1994-05-14,Financial Services,Mass Customer,1,2.0,28.0539889946202,30,59364 Huxley Drive,3028,VIC,Australia,5,Inactive
51.0,5,2729.79,3,2,2,322,7,basic,Female,2,1973-08-01,Property,Affluent Customer,0,22.0,48.83744108466997,50,91 Charing Cross Way,2100,NSW,Australia,11,Average
52.0,9,6167.709999999999,3,1,1,311,5,basic,Female,89,1996-08-18,Financial Services,Mass Customer,1,3.0,25.789739899840704,30,80269 Southridge Park,4014,QLD,Australia,6,Becoming Loyal
46.0,10,5463.64,3,1,1,311,5,basic,Female,35,1979-04-28,IT,Mass Customer,1,10.0,43.098787998022054,40,5 Northland Plaza,2096,NSW,Australia,9,Becoming Loyal
18.0,7,3471.0700000000006,1,3,3,133,7,silver,Male,53,1961-10-08,Financial Services,High Net Worth,1,19.0,60.65150981982538,60,02181 Starling Trail,3015,VIC,Australia,10,Average
22.0,5,1355.24,2,2,4,224,8,bronze,Female,10,1972-07-11,Manufacturing,Mass Customer,0,18.0,49.89427318936753,50,097 Gulseth Lane,4178,QLD,Australia,8,High Risk
73.0,7,3009.2999999999993,3,3,3,333,9,basic,Female,75,1977-04-29,Argiculture,Mass Customer,0,16.0,45.09472220611668,50,0 Ronald Regan Way,4870,QLD,Australia,1,Evasive
241.0,3,1731.84,4,4,4,444,12,basic,Female,93,1940-09-22,Property,Mass Customer,0,16.0,81.69506307553904,80,1351 Lunder Road,2049,NSW,Australia,10,Lost
25.0,4,4076.1800000000003,2,4,3,243,9,bronze,Female,93,1997-10-15,Financial Services,Mass Customer,0,3.0,24.631605235884567,20,687 Almo Crossing,2160,NSW,Australia,10,Evasive
102.0,5,4593.82,4,2,1,421,7,basic,Male,43,1963-01-17,Property,High Net Worth,1,11.0,59.37564515456873,60,1 Village Green Circle,2285,NSW,Australia,7,Average
122.0,3,1207.0800000000002,4,4,4,444,12,basic,Female,6,1976-01-18,Manufacturing,Mass Customer,1,11.0,46.37332477838031,50,2 Starling Pass,3155,VIC,Australia,7,Lost
95.0,8,3975.1400000000003,4,1,3,413,8,basic,Female,91,1973-02-18,Health,Mass Customer,0,7.0,49.28645783381608,50,182 Thierer Pass,3131,VIC,Australia,12,High Risk
90.0,5,2033.0099999999998,4,2,2,422,8,basic,Female,18,1959-12-31,Health,High Net Worth,0,19.0,62.42293565334694,60,7 Barnett Road,2713,NSW,Australia,1,High Risk
5.0,11,6808.179999999999,1,1,1,111,3,gold,Male,96,1980-09-10,Financial Services,Mass Customer,1,19.0,41.72709658752081,40,00283 Loftsgordon Center,4118,QLD,Australia,5,Platinum
28.0,9,4255.89,2,1,1,211,4,bronze,Female,60,1962-12-17,Health,Affluent Customer,1,18.0,59.46052027178538,60,8 Garrison Trail,2226,NSW,Australia,10,Very Loyal
32.0,5,2127.6400000000003,2,2,2,222,6,bronze,Female,38,1978-05-06,Manufacturing,Mass Customer,0,5.0,44.07622079951695,40,618 Chinook Way,2155,NSW,Australia,10,Recent
77.0,4,751.3200000000002,3,4,4,344,11,basic,Female,57,1999-12-27,Health,Affluent Customer,0,1.0,22.433065909272795,20,9 Ronald Regan Center,3094,VIC,Australia,9,Inactive
153.0,2,2056.27,4,4,2,442,10,basic,Female,39,1977-02-28,Manufacturing,Affluent Customer,1,11.0,45.25899662653599,50,40047 Twin Pines Parkway,3806,VIC,Australia,8,Losing
18.0,6,3350.1400000000003,1,3,3,133,7,silver,Male,32,1986-04-05,Manufacturing,Mass Customer,1,12.0,36.16093164231317,40,5 Anhalt Court,3122,VIC,Australia,7,Average
45.0,6,3713.5199999999995,2,3,3,233,8,bronze,Male,40,1959-04-18,Entertainment,Mass Customer,0,17.0,63.126577754142986,60,3047 Spenser Pass,2750,NSW,Australia,8,High Risk
1.0,8,3921.0000000000005,1,1,3,113,5,silver,Male,67,1981-05-19,Financial Services,Mass Customer,1,17.0,41.0398819287667,40,0 Walton Court,2226,NSW,Australia,9,Becoming Loyal
91.0,1,509.97,4,4,4,444,12,basic,Female,77,1974-08-07,Manufacturing,Mass Customer,1,16.0,47.82167758507723,50,5356 Ruskin Place,2850,NSW,Australia,3,Lost
121.0,4,2242.3300000000004,4,4,2,442,10,basic,Female,37,1964-06-22,Health,High Net Worth,0,15.0,57.94645769692073,60,321 Glendale Center,2820,NSW,Australia,1,Losing
63.0,7,1653.02,3,3,4,334,10,basic,Male,77,1964-02-29,Health,Affluent Customer,1,9.0,58.25857909571742,60,6414 Hanover Avenue,2060,NSW,Australia,12,Losing
28.0,10,6022.120000000001,2,1,1,211,4,bronze,Male,97,1996-08-10,Property,Affluent Customer,0,5.0,25.811643155896615,30,373 Cordelia Trail,3500,VIC,Australia,1,Very Loyal
106.0,8,3707.7000000000003,4,1,3,413,8,basic,Female,99,1988-11-27,Argiculture,Mass Customer,1,2.0,33.51337556655528,30,31 International Pass,4173,QLD,Australia,7,High Risk
0.0,10,5925.74,1,1,1,111,3,gold,Female,10,1998-04-28,Property,Mass Customer,0,2.0,24.09771336952181,20,82 Warrior Hill,3174,VIC,Australia,8,Platinum
64.0,5,1831.51,3,2,2,322,7,basic,Female,20,1973-12-05,Health,Mass Customer,0,16.0,48.49246480178942,50,989 Waubesa Circle,3149,VIC,Australia,11,Average
22.0,7,3302.8199999999993,2,3,3,233,8,bronze,Female,4,1958-11-22,Financial Services,Mass Customer,1,5.0,63.5290500841703,60,34 Calypso Court,2153,NSW,Australia,10,High Risk
102.0,5,2340.7199999999993,4,2,2,422,8,basic,Male,79,1963-10-20,Retail,High Net Worth,0,12.0,58.619982820639905,60,7 Summerview Parkway,3073,VIC,Australia,6,High Risk
174.0,5,3180.6400000000003,4,2,3,423,9,basic,Male,11,1996-02-16,Manufacturing,Mass Customer,0,2.0,26.29351478912659,30,9479 Tony Junction,2830,NSW,Australia,7,Evasive
32.0,5,1243.65,2,2,4,224,8,bronze,Female,18,1958-05-15,Manufacturing,Mass Customer,0,5.0,64.0519903225051,60,04036 Kennedy Trail,2221,NSW,Australia,12,High Risk
138.0,5,2119.43,4,2,2,422,8,basic,Female,44,1988-10-16,Manufacturing,High Net Worth,1,20.0,33.6283676608488,30,0 Reinke Lane,3034,VIC,Australia,9,High Risk
203.0,4,1535.84,4,4,4,444,12,basic,Female,17,1962-05-22,Retail,Mass Customer,1,14.0,60.03274283624597,60,1 Rigney Circle,2295,NSW,Australia,8,Lost
39.0,2,1447.98,2,4,4,244,10,bronze,Female,75,1977-12-25,Manufacturing,Affluent Customer,0,7.0,44.437624524439435,40,672 Crowley Place,3043,VIC,Australia,8,Losing
14.0,6,3864.46,1,3,3,133,7,silver,Male,62,1966-06-23,Financial Services,Affluent Customer,1,11.0,55.94504767481213,60,59531 Barnett Pass,3352,VIC,Australia,4,Average
4.0,2,308.78000000000003,1,4,4,144,9,silver,Male,8,1967-01-30,Manufacturing,Mass Customer,0,14.0,55.339970226267674,60,8 Becker Drive,4868,QLD,Australia,4,Evasive
83.0,10,3893.0599999999995,3,1,3,313,7,basic,Female,43,1977-11-23,Financial Services,High Net Worth,0,17.0,44.525237548663064,40,82591 Fallview Hill,3021,VIC,Australia,8,Average
10.0,5,2616.8,1,2,2,122,5,silver,Male,26,1977-02-16,Financial Services,High Net Worth,0,9.0,45.29185151061985,50,6691 Lindbergh Drive,2147,NSW,Australia,9,Becoming Loyal
149.0,4,1541.16,4,4,4,444,12,basic,Female,52,1974-09-26,Argiculture,High Net Worth,1,3.0,47.684782234727805,50,29279 Hazelcrest Junction,2120,NSW,Australia,10,Lost
98.0,6,5577.06,4,3,1,431,8,basic,Female,85,1993-09-16,Retail,Mass Customer,0,6.0,28.711086676297445,30,21 Sugar Place,4207,QLD,Australia,3,High Risk
2.0,2,1820.5700000000002,1,4,2,142,7,silver,Female,22,1964-09-04,Retail,Mass Customer,0,13.0,57.74385257840358,60,46 Stone Corner Avenue,2210,NSW,Australia,10,Average
72.0,6,2341.29,3,3,2,332,8,basic,Female,57,1989-03-12,Retail,Affluent Customer,0,14.0,33.225895330821494,30,12 Kings Hill,4272,QLD,Australia,9,High Risk
97.0,3,1802.9,4,4,2,442,10,basic,Female,13,1956-09-26,Manufacturing,Mass Customer,0,16.0,65.68378289867026,70,8828 North Crossing,3226,VIC,Australia,8,Losing
108.0,3,1740.37,4,4,4,444,12,basic,Male,35,1977-12-01,Manufacturing,High Net Worth,1,19.0,44.50333429260716,40,7 Center Circle,2096,NSW,Australia,9,Lost
66.0,3,2667.1400000000003,3,4,2,342,9,basic,Female,62,2000-11-24,Entertainment,Mass Customer,1,2.0,21.52134287594562,20,654 Logan Plaza,4113,QLD,Australia,10,Evasive
55.0,9,8321.809999999998,3,1,1,311,5,basic,Male,22,1999-10-10,Financial Services,Mass Customer,0,2.0,22.6466226558179,20,33 Almo Terrace,3051,VIC,Australia,10,Becoming Loyal
136.0,7,4233.2,4,3,1,431,8,basic,Male,28,1962-11-30,Manufacturing,Affluent Customer,1,17.0,59.50706469090418,60,6 Reindahl Hill,2196,NSW,Australia,9,High Risk
21.0,5,4416.71,2,2,1,221,5,bronze,Female,96,1957-03-03,Health,High Net Worth,0,17.0,65.25119359156606,70,785 Crest Line Hill,3634,VIC,Australia,1,Becoming Loyal
57.0,4,993.9200000000001,3,4,4,344,11,basic,Male,7,1984-06-15,Financial Services,Affluent Customer,0,2.0,37.9652123599186,40,78 Bowman Court,2027,NSW,Australia,11,Inactive
72.0,10,4946.67,3,1,1,311,5,basic,Female,71,1978-02-01,Manufacturing,High Net Worth,1,7.0,44.33358405817387,40,6221 Monica Plaza,2095,NSW,Australia,12,Becoming Loyal
68.0,3,272.7900000000002,3,4,4,344,11,basic,Male,65,1979-09-28,IT,Mass Customer,0,18.0,42.679888225952816,40,6 4th Lane,3079,VIC,Australia,11,Inactive
5.0,6,5135.0,1,3,1,131,5,silver,Male,31,1980-05-20,IT,Mass Customer,0,21.0,42.036480079310515,40,682 Claremont Circle,4350,QLD,Australia,6,Becoming Loyal
38.0,3,320.1899999999999,2,4,4,244,10,bronze,Female,90,1987-08-24,Health,Mass Customer,1,5.0,34.77555069677699,30,9 Maywood Point,4304,QLD,Australia,3,Losing
2.0,8,7228.799999999999,1,1,1,111,3,gold,Female,56,1967-10-01,Health,Affluent Customer,1,6.0,54.67192091656248,50,176 Sutteridge Alley,3121,VIC,Australia,11,Platinum
148.0,4,1914.1000000000004,4,4,2,442,10,basic,Female,95,1953-09-05,IT,High Net Worth,1,8.0,68.74202502547642,70,6814 Haas Place,2230,NSW,Australia,7,Losing
5.0,6,2779.58,1,3,2,132,6,silver,Male,10,1977-06-27,Retail,Affluent Customer,1,18.0,44.933185692704356,40,75 Longview Terrace,2640,NSW,Australia,3,Recent
71.0,5,2358.99,3,2,2,322,7,basic,Male,93,1979-11-06,Manufacturing,Mass Customer,0,14.0,42.57310985268026,40,06 Lake View Plaza,4515,QLD,Australia,1,Average
3.0,4,2515.1400000000003,1,4,2,142,7,silver,Female,12,1985-08-31,Retail,Affluent Customer,0,3.0,36.75505746282968,40,1 Michigan Way,2153,NSW,Australia,10,Average
50.0,5,1152.36,3,2,4,324,9,basic,Male,39,1989-09-07,Manufacturing,Affluent Customer,0,7.0,32.73580997657055,30,8863 Maywood Court,2101,NSW,Australia,11,Evasive
64.0,7,3106.4900000000002,3,3,3,333,9,basic,Female,90,1996-01-24,Financial Services,Affluent Customer,1,7.0,26.356486650287327,30,3 Roxbury Street,2261,NSW,Australia,7,Evasive
29.0,6,4297.85,2,3,1,231,6,bronze,Male,54,1986-08-08,Health,Mass Customer,0,17.0,35.81869326643961,40,90 Westerfield Street,2880,NSW,Australia,1,Recent
31.0,6,2265.9599999999996,2,3,2,232,7,bronze,Female,39,1964-08-09,IT,Mass Customer,0,13.0,57.81503816058528,60,416 Hayes Trail,3095,VIC,Australia,9,Average
54.0,7,2438.45,3,3,2,332,8,basic,Male,37,1997-10-12,Manufacturing,High Net Worth,0,4.0,24.639818956905533,20,00 1st Trail,3223,VIC,Australia,7,High Risk
27.0,8,5549.59,2,1,1,211,4,bronze,Female,71,2000-05-18,Health,Affluent Customer,1,2.0,22.041545207273437,20,54613 Service Court,4069,QLD,Australia,8,Very Loyal
117.0,6,2193.04,4,3,2,432,9,basic,Male,19,1956-10-02,Health,High Net Worth,1,15.0,65.66735545662833,70,93 Vera Parkway,4216,QLD,Australia,5,Evasive
79.0,6,5112.109999999999,3,3,1,331,7,basic,Female,10,1976-10-24,Financial Services,High Net Worth,1,20.0,45.60671081642353,50,3 Butterfield Trail,4519,QLD,Australia,6,Average
